customer_id,city,region,customer_segment,join_date,risk_band
C002379,Liverpool,North West,Affluent,2021-01-08,Medium
C002380,Manchester,North,Mass,2018-03-08,Low
C002381,Leeds,North,Mass,2019-06-20,Low
C002382,Edinburgh,Scotland,Student,2024-01-06,Low
C002383,Manchester,North,Mass,2024-03-26,Low
C002384,Leeds,North,Affluent,2020-10-08,Low
C002385,London,South,Mass,2021-01-02,Low
C002386,Bristol,South West,Mass,2025-08-31,Medium
C002387,London,South,Affluent,2018-06-12,Low
C002388,Leeds,North,Business,2024-02-22,Low
C002389,Leeds,North,Mass,2022-05-02,Medium
C002390,Edinburgh,Scotland,Mass,2023-12-30,High
C002391,Bristol,South West,Mass,2020-09-25,Low
C002392,Edinburgh,Scotland,Affluent,2019-01-08,Low
C002393,London,South,Affluent,2022-09-08,Low
C002394,Bristol,South West,Mass,2019-12-18,Low
C002395,London,South,Student,2023-09-02,Low
C002396,Birmingham,Midlands,Student,2020-11-30,Low
C002397,Leeds,North,Mass,2022-01-02,Low
C002398,Manchester,North,Mass,2018-12-16,Low
C002399,Glasgow,Scotland,Mass,2023-09-28,Low
C002400,Leeds,North,Mass,2024-12-27,Low
C002401,Leeds,North,Student,2019-06-10,Low
C002402,London,South,Mass,2018-10-09,Medium
C002403,Edinburgh,Scotland,Business,2020-02-20,Low
C002404,Edinburgh,Scotland,Affluent,2025-08-13,Low
C002405,Liverpool,North West,Student,2019-09-12,Low
C002406,Bristol,South West,Business,2025-01-11,Low
C002407,Leeds,North,Mass,2019-08-13,Medium
C002408,Liverpool,North West,Affluent,2021-08-25,Low
C002409,Glasgow,Scotland,Mass,2019-09-24,Low
C002410,Manchester,North,Mass,2025-08-10,Low
C002411,Edinburgh,Scotland,Business,2020-03-04,Medium
C002412,Leeds,North,Affluent,2020-06-08,Low
C002413,Bristol,South West,Mass,2019-10-02,Low
C002414,London,South,Mass,2024-06-28,Low
C002415,Manchester,North,Mass,2024-07-20,Low
C002416,London,South,Affluent,2025-02-17,Low
C002417,Bristol,South West,Mass,2019-05-26,Low
C002418,Edinburgh,Scotland,Affluent,2020-11-26,Low
C002419,Bristol,South West,Affluent,2020-08-28,Low
C002420,Glasgow,Scotland,Mass,2022-10-22,Low
C002421,Glasgow,Scotland,Mass,2022-03-19,Low
C002422,Glasgow,Scotland,Affluent,2021-01-24,Low
C002423,Liverpool,North West,Business,2023-03-10,Medium
C002424,Birmingham,Midlands,Business,2022-11-18,Low
C002425,Edinburgh,Scotland,Mass,2020-11-05,Low
C002426,Glasgow,Scotland,Mass,2022-12-11,Low
C002427,Liverpool,North West,Mass,2021-11-11,Low
C002428,Edinburgh,Scotland,Student,2020-02-07,Low
C002429,Liverpool,North West,Affluent,2020-03-08,Low
C002430,Liverpool,North West,Mass,2025-05-25,Low
C002431,Manchester,North,Mass,2022-08-31,Medium
C002432,London,South,Mass,2020-12-06,Low
C002433,Leeds,North,Affluent,2021-11-10,Low
C002434,Birmingham,Midlands,Business,2023-12-04,Low
C002435,Birmingham,Midlands,Student,2024-06-18,Low
C002436,Bristol,South West,Business,2020-12-11,Low
C002437,Birmingham,Midlands,Mass,2023-06-13,Low
C002438,Leeds,North,Mass,2018-12-02,Medium
C002439,Leeds,North,Business,2020-01-14,Low
C002440,Liverpool,North West,Mass,2019-05-12,Low
C002441,Edinburgh,Scotland,Mass,2021-04-13,Low
C002442,London,South,Affluent,2022-12-18,Low
C002443,Glasgow,Scotland,Affluent,2019-11-01,Low
C002444,Liverpool,North West,Mass,2023-10-21,Low
C002445,Manchester,North,Student,2019-12-11,Medium
C002446,London,South,Affluent,2025-07-22,Low
C002447,London,South,Mass,2020-11-14,Low
C002448,Birmingham,Midlands,Mass,2021-01-08,Low
C002449,Bristol,South West,Mass,2019-04-28,Medium
C002450,Leeds,North,Mass,2018-07-22,Low
C002451,Manchester,North,Business,2020-06-13,Low
C002452,Edinburgh,Scotland,Mass,2022-04-09,Low
C002453,Edinburgh,Scotland,Affluent,2024-08-28,Low
C002454,Glasgow,Scotland,Affluent,2021-06-19,Low
C002455,Liverpool,North West,Mass,2023-02-12,Low
C002456,Bristol,South West,Mass,2019-07-08,Low
C002457,Birmingham,Midlands,Mass,2022-08-01,Low
C002458,Leeds,North,Mass,2025-05-09,Low
C002459,Manchester,North,Business,2022-07-14,Low
C002460,Leeds,North,Affluent,2018-07-12,Low
C002461,Bristol,South West,Affluent,2022-11-22,Low
C002462,Edinburgh,Scotland,Mass,2021-02-02,Medium
C002463,Glasgow,Scotland,Student,2025-04-26,Low
C002464,Leeds,North,Affluent,2019-04-18,Low
C002465,Birmingham,Midlands,Mass,2022-01-19,Low
C002466,Leeds,North,Mass,2021-12-30,Medium
C002467,Manchester,North,Affluent,2020-04-21,Low
C002468,Liverpool,North West,Affluent,2023-01-11,Low
C002469,London,South,Affluent,2021-06-16,Low
C002470,Birmingham,Midlands,Student,2021-11-06,Low
C002471,Birmingham,Midlands,Student,2025-03-19,Low
C002472,Leeds,North,Student,2025-03-16,Low
C002473,London,South,Mass,2023-11-07,Low
C002474,Bristol,South West,Mass,2018-09-06,Low
C002475,Edinburgh,Scotland,Mass,2020-02-29,Low
C002476,Glasgow,Scotland,Mass,2019-11-24,Low
C002477,Glasgow,Scotland,Affluent,2022-08-09,Low
C002478,Edinburgh,Scotland,Mass,2024-09-22,Medium
C002479,Glasgow,Scotland,Business,2019-11-15,Low
C002480,Edinburgh,Scotland,Student,2021-09-28,Medium
C002481,Edinburgh,Scotland,Mass,2018-02-07,Low
C002482,Glasgow,Scotland,Mass,2020-09-14,Medium
C002483,Leeds,North,Mass,2024-05-20,Low
C002484,Leeds,North,Mass,2024-04-01,Low
C002485,London,South,Business,2022-05-25,Low
C002486,Manchester,North,Mass,2019-11-02,Medium
C002487,Birmingham,Midlands,Mass,2022-05-20,High
C002488,Edinburgh,Scotland,Affluent,2018-09-08,Medium
C002489,Edinburgh,Scotland,Mass,2020-11-13,Low
C002490,London,South,Mass,2020-11-30,Medium
C002491,Birmingham,Midlands,Mass,2020-01-28,Medium
C002492,Liverpool,North West,Mass,2020-04-26,Medium
C002493,Edinburgh,Scotland,Mass,2018-11-24,Medium
C002494,Birmingham,Midlands,Mass,2018-11-28,Low
C002495,Edinburgh,Scotland,Mass,2020-06-15,Low
C002496,London,South,Mass,2019-07-06,Low
C002497,Birmingham,Midlands,Business,2023-01-20,Low
C002498,Bristol,South West,Mass,2025-04-13,Medium
C002499,Edinburgh,Scotland,Mass,2018-06-22,Low
C002500,Liverpool,North West,Mass,2018-10-25,Low
C002501,Bristol,South West,Business,2020-02-19,Low
C002502,Birmingham,Midlands,Affluent,2018-04-14,Low
C002503,Leeds,North,Affluent,2022-02-14,Low
C002504,Edinburgh,Scotland,Mass,2018-01-11,Low
C002505,Leeds,North,Mass,2019-05-27,Low
C002506,Glasgow,Scotland,Student,2021-10-18,Low
C002507,London,South,Mass,2022-06-09,Low
C002508,Edinburgh,Scotland,Mass,2018-09-16,Low
C002509,Birmingham,Midlands,Affluent,2021-08-22,Medium
C002510,Birmingham,Midlands,Affluent,2022-05-21,Low
C002511,Bristol,South West,Affluent,2022-02-16,Low
C002512,Leeds,North,Business,2019-04-29,Low
C002513,Edinburgh,Scotland,Mass,2023-12-02,Low
C002514,Liverpool,North West,Business,2022-12-05,Low
C002515,Edinburgh,Scotland,Mass,2020-11-03,Low
C002516,London,South,Mass,2022-05-12,Medium
C002517,Liverpool,North West,Mass,2019-02-05,Low
C002518,Liverpool,North West,Business,2020-01-04,Low
C002519,Birmingham,Midlands,Student,2023-06-27,Low
C002520,Edinburgh,Scotland,Mass,2021-10-20,Low
C002521,Bristol,South West,Mass,2024-01-12,Low
C002522,Manchester,North,Mass,2024-10-12,Medium
C002523,Edinburgh,Scotland,Mass,2022-10-21,Low
C002524,Glasgow,Scotland,Student,2021-07-17,Low
C002525,London,South,Affluent,2019-09-15,Medium
C002526,Bristol,South West,Mass,2024-10-17,Low
C002527,Manchester,North,Business,2019-05-19,Low
C002528,Birmingham,Midlands,Mass,2024-04-08,Medium
C002529,Edinburgh,Scotland,Mass,2022-03-30,Low
C002530,Birmingham,Midlands,Mass,2018-05-11,Low
C002531,Leeds,North,Affluent,2024-08-20,Medium
C002532,Manchester,North,Affluent,2019-12-18,Low
C002533,Birmingham,Midlands,Student,2018-08-27,High
C002534,Bristol,South West,Mass,2022-09-18,Low
C002535,Edinburgh,Scotland,Affluent,2018-12-22,Low
C002536,Leeds,North,Mass,2024-11-12,Medium
C002537,Birmingham,Midlands,Affluent,2020-12-12,Low
C002538,Birmingham,Midlands,Affluent,2021-11-29,Low
C002539,Leeds,North,Mass,2024-08-14,Low
C002540,Birmingham,Midlands,Affluent,2022-01-08,High
C002541,Liverpool,North West,Mass,2022-12-31,Low
C002542,Leeds,North,Mass,2018-11-07,Low
C002543,Edinburgh,Scotland,Mass,2025-03-09,Low
C002544,Manchester,North,Mass,2020-05-14,Low
C002545,Birmingham,Midlands,Business,2021-01-31,Low
C002546,Edinburgh,Scotland,Affluent,2023-12-18,Medium
C002547,Bristol,South West,Mass,2022-04-19,Low
C002548,Glasgow,Scotland,Mass,2018-06-26,High
C002549,London,South,Mass,2023-03-02,Low
C002550,London,South,Mass,2022-02-26,Low
C002551,Edinburgh,Scotland,Mass,2023-04-01,Medium
C002552,Glasgow,Scotland,Mass,2021-09-25,Low
C002553,Glasgow,Scotland,Mass,2019-05-20,Low
C002554,Glasgow,Scotland,Mass,2024-02-12,Low
C002555,Glasgow,Scotland,Mass,2019-06-05,High
C002556,Glasgow,Scotland,Mass,2025-03-18,Low
C002557,Edinburgh,Scotland,Mass,2018-01-02,Low
C002558,London,South,Business,2019-03-31,Low
C002559,Glasgow,Scotland,Mass,2018-07-11,Low
C002560,Liverpool,North West,Student,2022-06-05,Low
C002561,Edinburgh,Scotland,Affluent,2020-02-11,Low
C002562,Edinburgh,Scotland,Mass,2018-12-10,Low
C002563,Birmingham,Midlands,Mass,2019-09-27,Low
C002564,Leeds,North,Mass,2024-09-06,Low
C002565,Birmingham,Midlands,Mass,2022-05-31,Low
C002566,London,South,Mass,2020-01-20,Medium
C002567,London,South,Business,2019-07-09,Low
C002568,Edinburgh,Scotland,Mass,2023-05-23,Medium
C002569,Bristol,South West,Mass,2023-10-11,Medium
C002570,Birmingham,Midlands,Mass,2020-02-15,Low
C002571,London,South,Mass,2018-07-04,Medium
C002572,Edinburgh,Scotland,Mass,2022-08-29,Medium
C002573,Glasgow,Scotland,Mass,2018-11-21,Low
C002574,Birmingham,Midlands,Mass,2020-12-10,Low
C002575,Glasgow,Scotland,Mass,2021-04-12,Low
C002576,Edinburgh,Scotland,Student,2019-10-30,Low
C002577,Manchester,North,Business,2021-01-20,Low
C002578,London,South,Mass,2020-08-17,Medium
C002579,Leeds,North,Mass,2020-10-27,Low
C002580,Liverpool,North West,Student,2020-10-13,Low
C002581,Leeds,North,Student,2021-07-07,Low
C002582,Liverpool,North West,Mass,2021-11-30,Low
C002583,Leeds,North,Student,2023-08-04,Low
C002584,London,South,Mass,2018-08-21,Medium
C002585,Bristol,South West,Affluent,2021-07-16,Low
C002586,Leeds,North,Mass,2018-01-07,High
C002587,Manchester,North,Mass,2018-07-02,Low
C002588,London,South,Mass,2024-07-20,Medium
C002589,Leeds,North,Mass,2021-02-10,Low
C002590,Leeds,North,Student,2019-04-03,High
C002591,Liverpool,North West,Mass,2018-10-28,High
C002592,Manchester,North,Mass,2020-09-12,Low
C002593,Manchester,North,Mass,2018-08-16,Low
C002594,Bristol,South West,Mass,2019-05-29,Medium
C002595,Leeds,North,Student,2022-03-28,Low
C002596,Glasgow,Scotland,Mass,2021-06-08,Low
C002597,Liverpool,North West,Affluent,2019-03-10,Low
C002598,Leeds,North,Mass,2022-10-16,Low
C002599,Birmingham,Midlands,Student,2019-01-05,Low
C002600,London,South,Mass,2022-11-04,Medium
C002601,London,South,Mass,2024-08-21,Low
C002602,London,South,Mass,2020-08-16,Low
C002603,Manchester,North,Business,2024-08-13,Medium
C002604,Leeds,North,Student,2025-07-06,High
C002605,Liverpool,North West,Business,2018-06-08,High
C002606,Liverpool,North West,Affluent,2021-10-23,Low
C002607,Glasgow,Scotland,Mass,2020-04-26,Low
C002608,Birmingham,Midlands,Affluent,2023-07-29,Low
C002609,Edinburgh,Scotland,Mass,2024-09-06,Low
C002610,Liverpool,North West,Mass,2021-08-08,Low
C002611,Glasgow,Scotland,Mass,2023-02-23,Low
C002612,Liverpool,North West,Mass,2020-10-06,Low
C002613,Glasgow,Scotland,Mass,2020-07-25,Medium
C002614,Edinburgh,Scotland,Student,2025-06-10,Low
C002615,Bristol,South West,Student,2023-04-16,Low
C002616,Leeds,North,Student,2020-12-15,Low
C002617,London,South,Student,2024-10-02,Medium
C002618,Glasgow,Scotland,Mass,2024-02-06,High
C002619,Leeds,North,Affluent,2023-02-04,Medium
C002620,Bristol,South West,Student,2021-10-17,Low
C002621,Birmingham,Midlands,Mass,2024-05-29,Low
C002622,Leeds,North,Mass,2021-02-28,Medium
C002623,London,South,Mass,2024-11-30,Low
C002624,Leeds,North,Mass,2020-08-05,Low
C002625,London,South,Student,2023-08-18,Low
C002626,Manchester,North,Affluent,2020-12-28,Medium
C002627,Bristol,South West,Mass,2022-03-04,High
C002628,Leeds,North,Affluent,2019-05-24,Low
C002629,London,South,Mass,2021-12-15,Medium
C002630,Edinburgh,Scotland,Mass,2025-03-16,Low
C002631,Edinburgh,Scotland,Mass,2020-06-06,Low
C002632,Liverpool,North West,Mass,2025-08-17,Medium
C002633,Manchester,North,Mass,2021-01-12,Low
C002634,Glasgow,Scotland,Student,2022-03-15,Low
C002635,Birmingham,Midlands,Mass,2022-04-06,Low
C002636,Bristol,South West,Student,2024-12-01,Medium
C002637,Edinburgh,Scotland,Business,2022-11-09,Low
C002638,Leeds,North,Mass,2024-09-21,Medium
C002639,Edinburgh,Scotland,Mass,2024-12-18,Low
C002640,Glasgow,Scotland,Mass,2020-06-28,Medium
C002641,Edinburgh,Scotland,Affluent,2021-08-20,Low
C002642,Manchester,North,Mass,2022-10-29,Low
C002643,Bristol,South West,Affluent,2020-08-12,Low
C002644,Manchester,North,Mass,2023-08-16,Medium
C002645,Edinburgh,Scotland,Business,2022-08-02,High
C002646,Leeds,North,Affluent,2018-10-24,Low
C002647,Manchester,North,Affluent,2023-11-01,High
C002648,Birmingham,Midlands,Business,2019-05-03,Medium
C002649,Edinburgh,Scotland,Mass,2024-03-14,Low
C002650,Edinburgh,Scotland,Mass,2022-12-29,Low
C002651,Liverpool,North West,Mass,2023-08-11,Low
C002652,Leeds,North,Affluent,2024-03-02,High
C002653,Liverpool,North West,Mass,2018-02-19,High
C002654,Liverpool,North West,Mass,2020-12-22,Low
C002655,Edinburgh,Scotland,Mass,2021-08-28,Low
C002656,Manchester,North,Business,2023-01-05,Low
C002657,Liverpool,North West,Mass,2023-06-09,Medium
C002658,London,South,Mass,2021-08-01,Low
C002659,Glasgow,Scotland,Mass,2025-07-15,Low
C002660,Manchester,North,Mass,2021-12-01,Low
C002661,London,South,Mass,2022-09-27,Low
C002662,Edinburgh,Scotland,Affluent,2020-07-15,Low
C002663,Edinburgh,Scotland,Mass,2025-08-20,Low
C002664,Glasgow,Scotland,Mass,2019-05-21,High
C002665,Liverpool,North West,Mass,2023-05-23,Medium
C002666,Liverpool,North West,Affluent,2021-09-26,Low
C002667,Edinburgh,Scotland,Affluent,2022-01-19,Low
C002668,Bristol,South West,Affluent,2021-06-11,Low
C002669,Edinburgh,Scotland,Student,2022-06-08,Low
C002670,Glasgow,Scotland,Student,2020-08-04,Low
C002671,Liverpool,North West,Mass,2023-08-18,Medium
C002672,Birmingham,Midlands,Mass,2019-10-12,Low
C002673,London,South,Student,2022-02-13,Low
C002674,Leeds,North,Mass,2024-11-22,Low
C002675,Edinburgh,Scotland,Mass,2025-06-05,Low
C002676,Manchester,North,Mass,2022-08-15,Low
C002677,Bristol,South West,Mass,2022-11-11,Low
C002678,Bristol,South West,Mass,2022-01-06,Low
C002679,Liverpool,North West,Mass,2024-01-30,Low
C002680,Liverpool,North West,Mass,2018-07-17,Low
C002681,Glasgow,Scotland,Mass,2018-06-04,Low
C002682,Glasgow,Scotland,Mass,2019-01-26,Low
C002683,Leeds,North,Mass,2019-04-17,Low
C002684,Glasgow,Scotland,Affluent,2023-09-10,Low
C002685,London,South,Mass,2018-02-09,Low
C002686,London,South,Business,2021-01-27,Low
C002687,Glasgow,Scotland,Affluent,2018-08-17,Low
C002688,London,South,Mass,2018-07-11,Low
C002689,Manchester,North,Mass,2019-05-13,Low
C002690,Bristol,South West,Mass,2018-07-01,Low
C002691,Bristol,South West,Mass,2018-09-04,Low
C002692,Bristol,South West,Mass,2023-09-12,Low
C002693,Glasgow,Scotland,Affluent,2022-03-12,Low
C002694,Glasgow,Scotland,Mass,2021-03-16,Low
C002695,Leeds,North,Mass,2018-07-12,Low
C002696,London,South,Affluent,2025-02-06,Low
C002697,London,South,Mass,2020-01-15,Low
C002698,Liverpool,North West,Business,2019-10-25,Low
C002699,Edinburgh,Scotland,Mass,2019-07-19,Medium
C002700,Leeds,North,Student,2025-02-11,Low
C002701,Glasgow,Scotland,Mass,2023-06-16,Low
C002702,Manchester,North,Student,2019-09-07,Low
C002703,Bristol,South West,Mass,2021-09-17,Medium
C002704,Bristol,South West,Mass,2022-06-18,Low
C002705,London,South,Mass,2025-08-21,Low
C002706,Manchester,North,Business,2022-06-06,Low
C002707,Liverpool,North West,Mass,2021-02-03,Low
C002708,Birmingham,Midlands,Mass,2019-11-10,Low
C002709,Liverpool,North West,Student,2023-10-11,Low
C002710,Bristol,South West,Mass,2021-10-02,Low
C002711,Glasgow,Scotland,Business,2019-12-25,Medium
C002712,Edinburgh,Scotland,Mass,2023-04-27,Low
C002713,Manchester,North,Mass,2018-11-11,Low
C002714,Manchester,North,Business,2022-05-08,Medium
C002715,Bristol,South West,Mass,2018-12-22,Low
C002716,Leeds,North,Student,2021-05-20,Low
C002717,Edinburgh,Scotland,Affluent,2023-07-04,Low
C002718,Manchester,North,Mass,2021-02-15,Low
C002719,Edinburgh,Scotland,Mass,2025-02-22,Low
C002720,Manchester,North,Student,2023-03-16,Medium
C002721,Liverpool,North West,Business,2021-03-12,Low
C002722,London,South,Mass,2022-04-11,Low
C002723,Glasgow,Scotland,Mass,2025-04-30,Medium
C002724,Bristol,South West,Student,2022-05-24,Low
C002725,Bristol,South West,Mass,2020-08-16,Low
C002726,Birmingham,Midlands,Affluent,2023-09-29,High
C002727,Glasgow,Scotland,Mass,2021-06-25,Medium
C002728,London,South,Mass,2022-11-29,Medium
C002729,Manchester,North,Affluent,2020-10-06,Low
C002730,Glasgow,Scotland,Mass,2020-08-13,Low
C002731,Edinburgh,Scotland,Mass,2019-01-16,Medium
C002732,Birmingham,Midlands,Affluent,2021-04-20,Medium
C002733,Edinburgh,Scotland,Mass,2020-07-17,Low
C002734,London,South,Mass,2022-04-14,Low
C002735,Edinburgh,Scotland,Mass,2020-07-26,Medium
C002736,Glasgow,Scotland,Mass,2023-07-26,Low
C002737,Glasgow,Scotland,Mass,2025-08-27,High
C002738,Edinburgh,Scotland,Mass,2020-03-15,Low
C002739,London,South,Mass,2018-04-02,Medium
C002740,London,South,Business,2022-10-14,Low
C002741,Bristol,South West,Mass,2024-04-16,Medium
C002742,Bristol,South West,Affluent,2024-05-02,Medium
C002743,Manchester,North,Student,2018-01-05,Medium
C002744,Edinburgh,Scotland,Mass,2018-08-23,Low
C002745,Edinburgh,Scotland,Mass,2022-02-26,Low
C002746,Leeds,North,Affluent,2023-05-20,Low
C002747,Leeds,North,Mass,2018-07-10,Low
C002748,London,South,Mass,2020-06-11,Medium
C002749,Leeds,North,Mass,2022-11-19,Low
C002750,Leeds,North,Mass,2020-09-06,Low
C002751,Bristol,South West,Business,2018-10-06,Low
C002752,Liverpool,North West,Mass,2022-05-06,Low
C002753,Birmingham,Midlands,Mass,2021-07-14,Medium
C002754,Edinburgh,Scotland,Business,2024-02-25,Low
C002755,Edinburgh,Scotland,Mass,2024-03-06,Low
C002756,Birmingham,Midlands,Mass,2024-03-25,High
C002757,Bristol,South West,Student,2022-10-19,Low
C002758,Leeds,North,Mass,2019-09-23,Low
C002759,Manchester,North,Mass,2019-08-13,Low
C002760,Leeds,North,Mass,2022-05-13,Low
C002761,Edinburgh,Scotland,Affluent,2019-02-11,Low
C002762,Glasgow,Scotland,Mass,2019-11-16,Low
C002763,London,South,Student,2023-04-18,Medium
C002764,Bristol,South West,Student,2018-04-14,High
C002765,London,South,Mass,2019-12-08,Low
C002766,Liverpool,North West,Affluent,2020-04-10,Low
C002767,Liverpool,North West,Mass,2023-08-14,Low
C002768,Bristol,South West,Business,2020-02-18,Low
C002769,Edinburgh,Scotland,Business,2018-11-18,Low
C002770,London,South,Affluent,2022-01-10,Low
C002771,Leeds,North,Affluent,2024-03-14,Medium
C002772,London,South,Mass,2019-03-22,Low
C002773,Manchester,North,Mass,2022-01-01,Medium
C002774,Birmingham,Midlands,Affluent,2019-08-08,Low
C002775,Glasgow,Scotland,Mass,2023-09-25,Medium
C002776,Liverpool,North West,Mass,2024-08-15,Low
C002777,Leeds,North,Affluent,2021-04-11,High
C002778,Liverpool,North West,Mass,2022-08-16,Medium
C002779,Glasgow,Scotland,Mass,2025-08-11,Low
C002780,London,South,Mass,2022-04-28,Low
C002781,Glasgow,Scotland,Mass,2018-06-09,Low
C002782,Manchester,North,Mass,2024-09-24,Low
C002783,Birmingham,Midlands,Mass,2018-08-04,Low
C002784,Liverpool,North West,Mass,2021-04-05,Medium
C002785,Bristol,South West,Affluent,2023-07-20,Low
C002786,Bristol,South West,Mass,2022-01-26,Medium
C002787,Birmingham,Midlands,Business,2025-02-17,Low
C002788,Leeds,North,Mass,2020-04-22,Low
C002789,Birmingham,Midlands,Mass,2024-11-30,Low
C002790,Edinburgh,Scotland,Mass,2019-07-30,Medium
C002791,Manchester,North,Mass,2022-05-05,Low
C002792,Bristol,South West,Mass,2018-09-22,Low
C002793,Birmingham,Midlands,Affluent,2024-07-29,Low
C002794,Leeds,North,Affluent,2020-05-12,Low
C002795,Edinburgh,Scotland,Affluent,2020-02-25,Low
C002796,Birmingham,Midlands,Affluent,2021-01-03,Medium
C002797,London,South,Mass,2023-02-18,Low
C002798,Leeds,North,Student,2018-09-21,Medium
C002799,Bristol,South West,Mass,2022-09-29,Low
C002800,Bristol,South West,Mass,2021-03-24,Medium
C002801,Manchester,North,Business,2021-10-21,Low
C002802,Edinburgh,Scotland,Mass,2021-04-27,Low
C002803,Birmingham,Midlands,Affluent,2021-01-05,Low
C002804,Liverpool,North West,Mass,2023-05-22,Low
C002805,Liverpool,North West,Mass,2024-01-04,Low
C002806,Edinburgh,Scotland,Mass,2022-12-21,Low
C002807,Leeds,North,Mass,2023-09-14,Low
C002808,Glasgow,Scotland,Mass,2024-11-16,Low
C002809,Manchester,North,Business,2019-10-20,Low
C002810,Birmingham,Midlands,Mass,2023-05-19,Low
C002811,Leeds,North,Mass,2020-07-09,Medium
C002812,Edinburgh,Scotland,Mass,2022-02-10,Low
C002813,Glasgow,Scotland,Mass,2023-06-29,Medium
C002814,London,South,Business,2023-03-03,Low
C002815,Glasgow,Scotland,Affluent,2021-01-03,Low
C002816,Edinburgh,Scotland,Mass,2019-01-10,Low
C002817,Birmingham,Midlands,Mass,2024-11-08,Low
C002818,Liverpool,North West,Student,2020-08-22,Medium
C002819,Bristol,South West,Mass,2024-10-03,Medium
C002820,Liverpool,North West,Mass,2025-08-22,Low
C002821,London,South,Student,2021-08-02,Low
C002822,Edinburgh,Scotland,Affluent,2024-04-15,Low
C002823,Glasgow,Scotland,Mass,2018-01-23,Low
C002824,Edinburgh,Scotland,Student,2022-06-19,Medium
C002825,Edinburgh,Scotland,Mass,2025-01-06,Low
C002826,Bristol,South West,Mass,2020-05-12,Low
C002827,Edinburgh,Scotland,Student,2021-10-15,Low
C002828,Leeds,North,Affluent,2022-12-10,Medium
C002829,Edinburgh,Scotland,Mass,2025-02-06,Low
C002830,London,South,Student,2019-08-05,Low
C002831,Glasgow,Scotland,Mass,2024-12-04,Low
C002832,London,South,Business,2020-10-19,Low
C002833,Leeds,North,Student,2023-02-21,Low
C002834,Manchester,North,Mass,2019-04-05,Low
C002835,Glasgow,Scotland,Mass,2023-02-11,Medium
C002836,Liverpool,North West,Affluent,2025-07-30,Low
C002837,Edinburgh,Scotland,Mass,2020-06-25,Medium
C002838,London,South,Mass,2020-01-12,Low
C002839,Bristol,South West,Mass,2018-04-10,Low
C002840,Manchester,North,Mass,2021-05-23,Low
C002841,Glasgow,Scotland,Business,2022-07-08,Low
C002842,Edinburgh,Scotland,Mass,2021-09-01,Low
C002843,Glasgow,Scotland,Mass,2021-04-01,Low
C002844,Birmingham,Midlands,Mass,2020-03-31,Low
C002845,London,South,Mass,2018-07-29,High
C002846,Manchester,North,Affluent,2022-09-12,Low
C002847,Leeds,North,Business,2025-05-10,Low
C002848,Leeds,North,Mass,2018-03-17,Low
C002849,Bristol,South West,Mass,2024-06-13,Medium
C002850,London,South,Student,2023-02-15,Low
C002851,London,South,Affluent,2018-11-20,Low
C002852,Liverpool,North West,Affluent,2024-05-03,Low
C002853,Edinburgh,Scotland,Mass,2023-11-11,Low
C002854,Leeds,North,Mass,2018-09-14,Low
C002855,Glasgow,Scotland,Business,2022-12-07,Low
C002856,Manchester,North,Affluent,2025-06-20,Low
C002857,London,South,Mass,2021-02-11,Low
C002858,Edinburgh,Scotland,Mass,2021-04-20,Medium
C002859,Birmingham,Midlands,Mass,2020-08-10,Medium
C002860,Leeds,North,Mass,2025-08-09,Medium
C002861,London,South,Mass,2018-09-09,Medium
C002862,Manchester,North,Business,2018-01-12,Low
C002863,Edinburgh,Scotland,Student,2022-05-29,Medium
C002864,Edinburgh,Scotland,Mass,2024-02-02,Low
C002865,Glasgow,Scotland,Student,2021-07-05,Low
C002866,Glasgow,Scotland,Mass,2018-02-06,Medium
C002867,Leeds,North,Mass,2020-01-24,High
C002868,Liverpool,North West,Affluent,2019-08-27,Low
C002869,Liverpool,North West,Mass,2018-03-22,Low
C002870,Birmingham,Midlands,Mass,2023-08-30,Medium
C002871,Manchester,North,Mass,2020-03-08,High
C002872,Manchester,North,Mass,2024-11-10,Medium
C002873,Glasgow,Scotland,Mass,2022-12-05,Low
C002874,London,South,Mass,2018-10-26,Low
C002875,Leeds,North,Mass,2023-03-01,Low
C002876,Edinburgh,Scotland,Affluent,2019-09-10,Low
C002877,Birmingham,Midlands,Affluent,2024-12-15,Medium
C002878,London,South,Mass,2023-02-12,Low
C002879,Leeds,North,Affluent,2018-06-08,Medium
C002880,Birmingham,Midlands,Mass,2022-09-24,Medium
C002881,Liverpool,North West,Mass,2021-09-26,Low
C002882,Glasgow,Scotland,Mass,2019-04-07,Low
C002883,Leeds,North,Student,2018-08-02,Low
C002884,Bristol,South West,Business,2018-12-15,Low
C002885,Glasgow,Scotland,Mass,2022-08-17,Low
C002886,Bristol,South West,Mass,2023-11-30,Low
C002887,Bristol,South West,Mass,2021-11-28,Low
C002888,Leeds,North,Affluent,2022-07-14,Medium
C002889,Glasgow,Scotland,Mass,2019-06-05,Low
C002890,Liverpool,North West,Mass,2019-01-26,Low
C002891,Liverpool,North West,Affluent,2021-07-19,Low
C002892,Edinburgh,Scotland,Mass,2018-08-20,Low
C002893,Edinburgh,Scotland,Affluent,2024-09-18,Low
C002894,Liverpool,North West,Mass,2023-08-28,Medium
C002895,Birmingham,Midlands,Student,2023-02-21,Low
C002896,Leeds,North,Affluent,2023-05-01,Low
C002897,Liverpool,North West,Affluent,2020-06-12,Low
C002898,Birmingham,Midlands,Student,2021-03-24,Low
